song.id,title,duration,latitude,longitude,location,loudness,release.name,tempo,terms,year
SOSJEIO12A58A7A674,On Independence Day,171.59791,37.15735675,-63.93335787,"Pittsburgh, PA",-5.829,The People or The Gun,152.273,oi,2009
SOMKHES12A8C137EFC,Krause seine Kreuzpolka,196.93669,51.16418,10.45415,GERMANY,-4.586,The Great Polka Swindle,118.892,polka,2007
SOGXMVM12A8C130C02,Susan Said,261.74649,37.15735675,-63.93335787,Not available,-6.966,The Great Leap,158.029,chinese music,0
SOVXFQE12A6D4FA20C,I Stand Here Forgiven,178.88608,33.74831,-84.39111,Atlanta Georgia USA,-7.695,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,170.064,modern rock,0
SOJHUQN12A6D4F8EDE,Emergency (Album Version),243.51302,35.92425,-86.87093,"Franklin, TN",-4.413,Emergency,167.971,pop punk,0
SODVZLU12A8C13FE90,Como Nadie Te He Querido,263.33995,37.15735675,-63.93335787,Not available,-7.814,Sinfonia De La Copla,98.739,flamenco,0
SOGHNKT12A6D4F720E,English Dream (2002 Digital Remaster),299.80689,37.15735675,-63.93335787,Not available,-5.341,Valley Of The Dolls,131.635,punk,0
SOVTOZI12A8C13710B,Loving You Too Long,173.50485,37.15735675,-63.93335787,"Barking, Essex, England",-7.339,Billy Bragg Vol.1,83.481,urban folk,2006
SOLPNWF12AB0184F19,No One Ever Cared For Me Like Jesus,176.09098,37.15735675,-63.93335787,Tennessee,-16.498,Faithful,69.994,country gospel,0
SOHDTLT12AB0183F06,Tragedy in Blue,299.98975,37.15735675,-63.93335787,Not available,-6.573,Collision,122.829,trip hop,2004
SOUIJVE12A8AE4961E,Help Me,197.09342,37.15735675,-63.93335787,"Fairfax, California",-6.45,Exclusive,89.966,r&b,0
SOQTGOL12A58A768C3,Ain't No Sunshine,286.53669,25.72898,-80.23742,"Miami, FL",-10.222,The Very Best of Nestor Torres,150.028,latin jazz,0
SOCDLVW12AB018371F,Rowena,152.13669,35.91463,-79.05661,"Chapel Hill, NC",-12.464,High Wide & Handsome - The Charlie Poole Project,151.294,modern rock,2009
SOMAHZI12A58A7F904,Scandalon,234.78812,37.15735675,-63.93335787,Not available,-6.276,80's Ultimate Collection,99.644,ccm,1985
SOGWSIE12AB018A5CA,So Many Reasons,206.81098,37.15735675,-63.93335787,Not available,-8.458,Interstate,134.173,power pop,0
SOBRSXK12A8C135932,Resolutions from The Long Day Closes,129.59302,47.61002,-122.18755,Bellevue Washington USA,-29.153,Topsy-Turvy Original Motion Picture Soundtrack,56.083,chicago soul,0
SOFVMAW12AB017D330,Care,168.56771,37.15735675,-63.93335787,Not available,-8.683,Jah Protect,189.263,dancehall,2006
SOVQKHW12AB01804CD,13 jours en France,243.43465,37.15735675,-63.93335787,Not available,-14.942,Le cinA(c)ma de Francis Lai,97.849,space age pop,1996
SOGOGLP12AC960A177,Scandalous (Soul and R&B),249.23383,33.45081,-90.645,"Indianola, MS",-5.442,Call Me Mr. C,90.963,chicago soul,0
SORRNXT12A6D4F7451,Romantic Rights (Jesper Dahlback Remix),344.842,-13.442,-41.9952,BA,-3.879,Romantic Rights,91.879,indie rock,2004
SOOEEYT12A5891DC08,Outro,71.31383,37.77916,-122.42005,California - SF,-9.592,The Omen,86.064,hip hop,0
SOMQMEJ12AB018690C,Around The World,177.24036,41.26069,-95.93995,"Omaha, NE",-23.161,Almost Paradise,110.232,instrumental pop,0
SOCWMDC12A8C140446,Itsy Bitsy Spider,151.09179,37.27188,-119.27023,Seattle WA,-8.204,Kids' Club - Family Songbook,95.072,blues-rock,0
SOHGTRD12AB0180DF2,15 Minutes Older,214.83057,37.15735675,-63.93335787,"Mexico City, Mexico",-7.041,Good News On A Bad Day,94.08,progressive house,0
SOPLMNH12A8C141B93,Reginella,261.04118,37.15735675,-63.93335787,Not available,-15.268,The Italian Sessions,90.637,blues,2006
SOSUOOH12A8C133E91,Trust In Him (Remastered Version),416.70485,37.15735675,-63.93335787,Not available,-11.869,The Definitive Gospel Collection,144.215,ccm,0
SOHOCSV12AB0183342,Visions Of Death,174.602,51.16418,10.45415,GERMANY,-10.444,Darkside Of M-Town,105.13,dirty south rap,0
SOJTAQZ12A8C1399A8,Autoroute,421.48526,37.15735675,-63.93335787,Not available,-13.256,sans commentaire,140.08,congo,0
SOIPZYI12A8C139CD9,Street Crab,212.16608,40.71455,-74.00712,New York,-10.562,Betty,141.165,rapcore,1994
SOYOZZK12A6D4F8CF9,All Or Nothing,289.07057,37.27188,-119.27023,California,-12.958,Wonderful World,100.771,ccm,1995
SOQFSIQ12A8AE4645D,Saved (LP Version),263.18322,37.15735675,-63.93335787,Not available,-6.212,Beggar's Paradise,135.984,progressive house,0
SODWMWO12A6D4FB2C4,Conscience (Album Version),153.25995,39.95227,-75.16237,"Philadelphia, PA",-7.766,Teen-Age Triangle,129.275,brill building pop,0
SOHVFEH12A8159E996,Ojos Negros,254.1971,37.15735675,-63.93335787,Not available,-5.764,Sobrevivir,120.01,merengue,2002
SOFMFBW12AB0183457,Phone Booth,278.54322,37.15735675,-63.93335787,Not available,-8.039,Live From Across The Pond,75.887,blues-rock,1983
SOLRBCF12AB018A963,La Coloreteada,200.04526,37.15735675,-63.93335787,Not available,-8.368,Tesoros De Coleccion,191.964,los angeles,0
SOGLEWL12AB01842CB,Fiddle Dee Dee - Original,168.25424,30.6554,-97.00189,"Rockdale, TX",-17.032,Pee Wee Crayton's Is This The Price I Pay?,157.204,texas blues,0
SOGCPXG12AB0184F73,CorazA3n Contento,156.96934,37.15735675,-63.93335787,Not available,-7.264,Inolvidables RCA - 20 Grandes Exitos,152.249,latin pop,2004
SOOJKHS12A58A809A4,Cold Stares Of Dead Eyes_ The,165.8771,37.15735675,-63.93335787,Not available,-5.209,This Is My Blood,166.281,christian metal,0
SOIURDO12A8C1392EB,Fish,231.00036,46.8132,8.22395,Switzerland,-7.054,Happy Already,142.192,pop rock,1998
SOFQFTY12A8C1369E9,Stranger,203.12771,37.15735675,-63.93335787,Not available,-4.715,In This Place,125.177,melodic hardcore,0
SOZFRGA12A58A7B247,Children Of The Revolution,218.8273,37.15735675,-63.93335787,Not available,-4.294,Murder One,128.951,rock,0
SOBVLUP12A8C140311,Meet Me In The Bathroom,177.18812,40.71455,-74.00712,NY,-3.994,Room On Fire,93.315,indie rock,2003
SOKOTBW12AB018CE2D,Wait Til You See My Smile,240.22159,40.8079,-73.9454,"Harlem, New York",-9.736,The Element Of Freedom,119.959,neo soul,2009
SOIDQLF12CF5664F7F,CHOKECHAIN (Amended Album Version),211.66975,40.01574,-105.27924,"Boulder, CO",-4.806,WANT,145.88,electro,2008
SOAFGEU12A8C13FAD7,Don't Laugh,142.99383,37.15735675,-63.93335787,Tennessee,-16.584,Hoping That You're Hoping,108.873,country gospel,0
SOWCLTO12A67021CEC,One Woman Man,271.62077,37.15735675,-63.93335787,LOWELL,-7.493,Chicago '85...The Movie,91.003,motown,2001
SOHKQXL12A8C1379B9,Can You Hear The Angels,223.05914,37.15735675,-63.93335787,Not available,-8.284,Nothing But The Hits,165.152,progressive house,0
SODNJYF12A8C135581,Pass The Puck,30.01424,37.15735675,-63.93335787,Not available,-5.124,Don't Label Us,85.804,thrash core,0
SOBQAPA12A8C13261C,La Photo,240.01261,37.15735675,-63.93335787,"London, England",-8.325,Jump N' Shout,126.8,progressive house,1999
SOQLRXT12AB018025C,No Me Acuerdo,247.97995,37.15735675,-63.93335787,Not available,-9.317,Volver A Empezar,89.923,pop rock,0
SOCYJTH12AB0184649,Die TA1/4r die zum GlA1/4ck fA1/4hrt,220.47302,37.15735675,-63.93335787,"Sona-Bata, Zaire",-13.319,Meine Welt,126.037,soukous,0
SOCYRJH12AB0181091,In My Life,151.58812,37.15735675,-63.93335787,"Philadelphia, PA",-10.338,Love,94.921,new jack swing,2009
SOYIWNY12AC3DF96FC,Get A Straw,207.12444,37.15735675,-63.93335787,"St. Mary's, Jamaica",-10.006,Showtime Juggling,86.535,dancehall,0
SOAMUDI12A6D4FCD11,Gotta Mind To Travel,233.482,34.01156,-118.49229,"Santa Monica, CA",-5.67,Prime Chops Volume Three,155.577,blues-rock,1995
SOLKUOW12AB0184BCA,Rock Bottom / Shoot Shoot,695.03955,34.16788,-111.9307,Arizona,-13.093,"Parker's Birthday ""Live in Texas",142.981,heavy metal,0
SOUNCKW12AB0188044,Club Tropicana,232.202,37.15735675,-63.93335787,Not available,-6.72,Lambada,116.878,americana,0
SOTPVJM12A6D4FC3C4,Drop Sacrifice,249.49506,37.15735675,-63.93335787,Not available,-11.727,The Invisible Conquest,136.936,dub,2007
SOMHOLR12A6D4FBE6A,This Is Why I'm Hot (The Original) (Single Version) (Edited),258.92526,40.8448,-73.93585,"New York, NY [Washington Heights]",-4.376,This Is Why I'm Hot (The Original),159.989,pop rap,0
SOLQRVO12AB01860FB,I'll Be Your Light (Ian Nieman Remix),533.89016,46.23518,-119.09456,"Pasco, WA",-5.253,I'll Be Your Light,132.049,progressive house,0
SOUDYXE12AB0183777,Minha Namorada,243.53914,37.15735675,-63.93335787,Not available,-17.669,20 Grandes Sucessos De Vinicius De Moreas,62.776,brazilian pop music,1965
SOWCPMQ12A58A78C43,Got To Let You Go,555.54567,42.33168,-83.04792,"Detroit, MI",-11.96,Smokin' Joint,163.085,harmonica blues,2001
SOFECOD12A8C1408F5,Turn It Up,269.84444,35.33204,-96.92483,Shawnee OK,-7.183,Drive,115.079,honky tonk,0
SOXBIQX12A6D4F8D50,Welcome 2 Detroit,263.00036,37.15735675,-63.93335787,Not available,-5.113,Welcome 2 Detroit,91.101,bass music,2005
SOFEPGY12A67ADAE9D,Incide,320.44363,37.15735675,-63.93335787,Not available,-14.148,SA(c)ance,152.6,sympho black metal,2006
SOYMPCI12A8C13FE66,Estate,379.19302,5.87522,-162.4365,"Laietan, UM",-22.737,Virtue,75.115,dark ambient,0
SOTZIVE12AB0187D1C,Head Butt Da Deck,365.76608,37.15735675,-63.93335787,Not available,-8.678,City Limits Volume 1,140.02,uk garage,2009
SOYCFVX12A8AE45C63,Whatever Lies Will Help You Rest,212.89751,40.10216,-85.67869,"Anderson, IN",-5.038,Welcome The Night,151.949,pop punk,2006
SOFFLXW12A58A7E3B4,The Wild Ones (1996 Digital Remaster),147.30404,37.15735675,-63.93335787,Not available,-11.776,Ultra-Lounge / The Crime Scene - Volume Seven,138.079,orchestra,0
SOFHCZN12A8C13D39F,Alovi,326.60853,37.15735675,-63.93335787,Not available,-14.43,Black Action Figure,131.936,hard bop,1999
SOQCHOP12A8C13DA4D,Cuando Calienta El Sol,187.14077,37.15735675,-63.93335787,Not available,-7.006,Entrega Total... Los Exitos,96.107,ranchera,0
SOAOQZZ12AB018E59A,Healing of All Nations,214.30812,42.33168,-83.04792,Detroit USA,-7.919,Healing of All Nations,139.037,roots reggae,2001
SOMCSDR12A8C135024,Guarare,335.22893,37.15735675,-63.93335787,"Brooklyn, NY",-6.39,A Man And His Music,138.367,latin jazz,1992
SOPBDED12A6D4F93E6,Joy In The Journey (The Final Word Album Version),181.91628,37.15735675,-63.93335787,Not available,-10.156,The Ultimate Collection,115.407,ccm,0
SODSYTS12A58A7AA07,Indiscreet,175.98649,41.26069,-95.93995,"Omaha, NE",-15.89,Near You,103.465,instrumental pop,0
SOVEPIA12AF729BDEC,Downstream,179.30404,52.47859,-1.9086,"Birmingham, England",-28.138,Step On It,138.986,dream pop,0
SOUXWHI12AB018DBF6,love shelter,459.93751,37.15735675,-63.93335787,Not available,-11.791,Apotheosis,90.009,downtempo,2007
SOCQYRC12A67ADB469,Bridge To Canada,205.06077,37.15735675,-63.93335787,"London, England",-2.912,What's The Time Mr. Wolf,119.501,soundtrack,2006
SOOMGFL12A6D4F595B,Watt's Cradle Song,329.03791,40.14323,-74.72671,New Jersey,-27.115,Lullaby - Music for the Quiet Times,72.788,j pop,0
SOAKODQ12A58A7B461,Moss Garden (1999 Digital Remaster),305.05751,51.50632,-0.12714,"London, UK",-16.599,Heroes,221.658,dance rock,1977
SOOOINL12A8C14434E,Terry's Theme from Limelight,140.43383,37.15735675,-63.93335787,Not available,-17.089,Hit Parade 1953,69.782,space age pop,0
SOJWPQV12A8C133701,A Stepmother's Curse,184.39791,37.15735675,-63.93335787,Not available,-18.995,The 10th Kingdom,137.699,trip hop,2000
SOYKHAC12AB017DE72,La Excepcion,251.66322,37.15735675,-63.93335787,Not available,-4.576,AhA Vamos,125.987,electronica,2006
SOOKCBG12A58A7FA89,Mile High and Risin',170.81424,37.15735675,-63.93335787,Not available,-5.029,Sonoran Hope and Madness,149.01,roots rock,2002
SONZQZC12AB01859DD,Deep Into The Day,231.00036,37.15735675,-63.93335787,Not available,-6.354,Rainboy,119.95,electro,0
SOZDAFC12A8C139F6D,2 Minutos,83.12118,37.15735675,-63.93335787,Not available,-1.674,Un Mundo De Sensaciones,168.231,skate punk,2006
SOGQCVX12A8C13EB6D,Band Intro/ Pila Song Intro,37.77261,37.15735675,-63.93335787,Not available,-12.316,Sell Out - Live at Dan's Silver Leaf,107.597,roots rock,0
SOCOMUU12A6D4F8518,Adnans,521.56036,51.27562,0.17898,"Sevenoaks, United Kingdom",-10.893,In Sides,101.99,techno,1999
SOJPCYV12AB017C9D3,Test Of The Terrarium,140.7473,37.15735675,-63.93335787,Not available,-18.002,Banjo-Kazooie: Nuts And Bolts (Original Soundtrack),120.02,video game music,0
SOEFFEN12A8C1414E0,I Can't Break Away,141.84444,30.2676,-97.74298,"Austin, TX",-15.6,Sugar Man,145.525,funk,0
SONVLLU12AB018639D,Southbound Blues,201.92608,37.15735675,-63.93335787,Not available,-13.253,Bluesman,92.122,blues,0
SORCHVK12AB018B3C1,16 MM Dream,257.64526,37.15735675,-63.93335787,"Vancouver, BC, Canada",-6.843,Goodbye Blue Monday,111.915,folk rock,0
SOERCEY12A8C1413E5,Long Way Home,256.39138,37.16793,-95.84502,United States,-12.102,Charlotte's Web (OST),120.168,ccm,2006
SOPHTXA12AB0180047,It's You (Thinking of you),496.63955,37.15735675,-63.93335787,Not available,-9.532,Drizzly House Sessions Vol.2,126.007,progressive house,0
SOXZRHY12A8AE492FF,Tania,223.60771,37.15735675,-63.93335787,Not available,-8.436,Greatest Salsa Classics Of Colombia - Vol. 1,103.198,salsa,1995
SOQRTJE12AC95F02CB,In My Mind (Remix),289.2273,62.19845,17.55142,Sweden,-12.816,In My Mind,138.443,teen pop,0
SONTHOF12A6D4FB9B3,Binaural Presentation - Process And Passion_ Pt. 4,158.1971,37.15735675,-63.93335787,Not available,-21.601,Process And Passion,43.685,serialism,0
SOEYPFL12AB0184FA0,Nuttin' 2 Somethin',223.89506,-29.21545,26.83776,Thaba Nchu,-6.82,The Last Street Preacha,98.01,ccm,0
SOQYXUX12A8151CA28,Fen Shou Yao Hen,209.47546,37.15735675,-63.93335787,Not available,-8.882,Collection of Wo De Zui Ai,99.605,cantonese pop,0
SOOXHYJ12A8AE46EDA,Piel Canela (Alternate Mix),167.13098,37.15735675,-63.93335787,Puerto Rico,-13.352,Siempre Boleros - Pasado Y Presente,114.962,latin jazz,0
SOACEDS12A6701EAAA,Gone To The Movies,232.25424,44.97903,-93.26493,"Minneapolis, MN",-10.185,Feeling Strangely Fine,97.995,post-grunge,1998
SOLOIMR12A58A76C69,VisAPSo,173.87057,37.15735675,-63.93335787,Not available,-14.095,Sem Poupar CoraASSAPSo,103.341,brazilian pop music,0
SOGZAAR12AB01849A4,Sin,242.96444,41.50471,-81.69074,"Cleveland, OH",-10.149,Pretty Hate Machine,85.599,industrial metal,1989
SOIVTZO12A8C13AF27,Careless Talk,124.83873,40.14323,-74.72671,New Jersey,-15.152,The Edge Of Love,93.778,chill-out,0
SOGODAQ12A58A7AAA7,Hello_ How Ya Been? Goodbye  (LP Version),142.81098,33.51711,-90.18043,"Greenwood, MS",-13.25,The ATCO Sessions,104.98,r&b,0
SORJHBA12A8C13D1D0,Spann's Boogie,134.89587,32.29869,-90.18049,"Jackson, MS",-25.654,Blues Masters Vol. 10,162.683,piano blues,1990
SOXCQLQ12AB017DC0B,I'll Be Here in the Morning,177.52771,38.00335,-79.77127,Virginia USA,-15.783,Introducing Townes Van Zandt Via The Great Unknown,149.587,alternative country,0
SOQJJLD12AB01822CC,Sin Ti,213.02812,37.15735675,-63.93335787,Not available,-7.112,Entre Mariposas,133.979,latin pop,0
SOMSJPX12A8C136436,Fly High Michelle,277.28934,41.88415,-87.63241,"Chicago, IL",-4.437,One More For The Road,90.459,power pop,1989
SOLSMJI12AAF3B4E4E,Caja De Cerillas,298.10893,43.64856,-79.38533,Toronto,-8.577,Kiss The Earth,179.978,meditation,2000
SOWEIWR12A8C138056,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness,297.58649,37.15735675,-63.93335787,Not available,-9.104,With One Voice,135.968,ccm,0
SOCBYFW12A58A7D106,Ronde Lune,258.2722,37.15735675,-63.93335787,Not available,-4.667,Tiwanaku,151.311,swiss,2006
SOTTOYX12A8C14177C,Pottajenkka,218.27873,37.15735675,-63.93335787,Not available,-13.231,In Humppa We Trust-Live!,131.868,parody,1996
SOWJRTX12AB0183C28,Locust Reign (Live in California),99.99628,40.65507,-73.94888,"Boston, Brooklyn USA",-3.83,Unloved and Weeded Out,133.549,hardcore punk,2003
SOQATFK12AB017D325,Intensity In Ten Cities,247.48363,37.15735675,-63.93335787,Not available,-3.402,Ley Lines,231.851,death core,2008
SOCHFDP12A6D4FAED8,Uniform (Scripka Mix),230.5824,53.4796,-2.24881,"Manchester, England",-12.166,Keep The Circle (B-Sides and Udder stuff),131.875,indie rock,0
SODEQFD12A58A7EB95,En La Soledad,222.98077,18.46617,-66.10665,"San Juan, Puerto Rico",-15.649,En La Soledad,88.765,mambo,0
SOITMUQ12AB017DED6,Windpower (2009 Digital Remaster),259.18649,30.08374,31.25536,"Cairo, Egypt",-11.591,The Golden Age Of Wireless,128.47,pop rock,1982
SOBPBKU12A6701E5CF,Anyway_ Anyhow_ Anywhere,169.66485,52.88356,-1.97406,Angleterre,-8.302,The Kids Are Alright,140.66,british invasion,1979
SOJTBBU12A8C137839,Ne Reste Que L'Amour (Only Love),207.04608,37.15735675,-63.93335787,Not available,-13.47,Copacabana,76.222,chanson,0
SOWEEGD12A8C136D4D,Verano traidor,411.97669,37.15735675,-63.93335787,Not available,-7.202,Vilma Palma e Vampiros_ grandes exitos,102.129,cumbia,1993
SORUZIY12AC4686C65,Let It Rain,177.31873,37.15735675,-63.93335787,Not available,-8.404,Apollo Sound II,99.494,salsa,0
SOITBNC12AF72A0B2A,Smile Jamaica,307.61751,37.15735675,-63.93335787,Not available,-8.252,Kaya,146.581,reggae,1992
SODHWXG12A6D4F9F87,Schwarzarbeit,214.20363,37.15735675,-63.93335787,Not available,-4.533,Mahlzeit!,116.032,pop rock,2006
SODRUMU12AC96182E9,The Burden of Hope,113.21424,36.16778,-86.77836,"Nashville, TN",-17.231,Peace Is Here: Christmas Reflections by Jars Of Clay,38.416,ccm,0
SOUJLXS12A3F1ECF59,Catholic Knees (Album Version),168.25424,40.85251,-73.13585,"Long Island, New York",-3.566,New Again,131.018,post-hardcore,2009
SOJYARC12A6D4F9961,Seven (Album),167.18322,37.15735675,-63.93335787,Not available,-4.183,House Full Of No Trust,116.064,post-grunge,2006
SOBXXJA12A8C13C752,Que Arribi L'Estiu,253.93587,37.15735675,-63.93335787,Not available,-5.198,Dijous Paella,103.991,rumba,2005
SORNVVT12AF72A0C39,Intro 2/ Kick Out The Jams (LP Version),172.30322,42.25147,-83.18186,"Lincoln Park, MI",-10.219,Kick Out The Jams,145.514,garage rock,1969
SOXHJJT12A8C13477E,Forgiveness (Love Life Album Version),295.20934,37.15735675,-63.93335787,Not available,-10.813,Love Life,132.758,ccm,1991
SOMPWOJ12A6D4F665F,Recept,274.41587,51.05563,3.72856,Gent,-10.467,Safizam,78.033,hardcore hip hop,0
SOSTBLN12AB018333E,M-Town 2 M-Town,213.68118,51.16418,10.45415,GERMANY,-7.765,Darkside Of M-Town,160.159,dirty south rap,0
SOKYKFF12A8C131FEB,Cocotaso featuring Tony Touch,135.13098,37.15735675,-63.93335787,Not available,-10.383,A Musical Massacre (Explicit),161.739,grime,0
SOOHXVM12A8C143BA5,Angel Band,152.34567,37.15735675,-63.93335787,"West Plains, MO",-14.761,Country Cream Volume 1,136.129,country gospel,1997
SOMRAFQ12AB0186104,"Grand-mA""re",221.3873,37.15735675,-63.93335787,Not available,-7.467,Irfan_ le hA(c)ros,182.376,chanson,1999
SOTGMEB12A8C13B4CC,The Sukkubus Lustrate,178.15465,33.74907,-117.87394,"SANTA ANA, California",-1.493,Bondage Goat Zombie,120.026,black metal,2008
SOOJMEN12AB017B79F,See My Friends,222.79791,51.59109,-0.14858,"Muswell Hill, London, England",-15.646,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,106.895,pop rock,0
SODMAWK12AB0188985,I'll Take A Melody,225.07057,18.01571,-76.79731,"Kingston, Jamaica",-16.582,1000 Volts Of Holt,165.183,lovers rock,0
SOYXBFQ12A6D4F8F63,Love That Jazz (Basements Boys Album Vers),198.73914,37.15735675,-63.93335787,Not available,-6.735,My Destiny,125.008,tribal house,0
SOPWWMT12A8C13811D,The Attitude Song,693.57669,37.15735675,-63.93335787,"Carle Place, New York",-5.185,Live In London,116.055,instrumental rock,1984
SOMHVED12CF5F87D8E,Ain't It Funny,246.20363,37.15735675,-63.93335787,"The Bronx, New York",-4.821,J.Lo,99.831,dance pop,2001
SOGXSOW12A8C13BE05,Fire and Ice,242.78159,39.95227,-75.16237,"Philadelphia, PA",-4.974,Blood And Ashes,96.716,hip hop,2004
SOGCVPM12A6D4F7A84,Jake,161.59302,37.15735675,-63.93335787,Not available,-17.319,The World's Fastest Indian,159.973,soundtrack,2006
SOSAEVQ12A8C13EC8F,Wish,236.45995,38.04859,-84.50032,"Lexington, KY",-6.288,Welcome Home,98.937,ccm,2006
SOQVDHJ12AB017E528,The Vine,246.72608,37.15735675,-63.93335787,Not available,-11.429,Renaissance,130.002,detroit techno,0
SONCHNB12AB01849A2,Idaho Red,135.78404,37.15735675,-63.93335787,Not available,-9.713,Trains & Cars - A Trip To Rock 'n' Roll Vol. 1,171.527,western swing,2005
SOJLKSL12AB0183D93,America the Beautiful,156.47302,37.15735675,-63.93335787,Not available,-9.059,Tesoros De ColecciA3n,119.949,tejano,0
SOLKQVW12A6D4F69AB,Standing On The Promises (Palmore) (Beyond The Veil Album Version),352.88771,37.77916,-122.42005,"San Francisco, CA",-8.078,Beyond the Veil: Live at Bobby Jones Gospel Explosion XIII,85.563,ccm,0
SOYBNXR12A8C143CD3,Promised Land,322.53342,37.15735675,-63.93335787,Not available,-5.094,Promised Land (The German Remixes),83.345,hard house,0
SOLLOUW12AAA8C76C7,Baby I Need Your Loving,150.36036,18.01571,-76.79731,"Kingston, Jamaica",-10.091,The Mighty Two 'In Memoriam',136.032,rock steady,1999
SOJNBYN12AB0184232,Big Fella,168.85506,34.16788,-111.9307,Arizona,-4.127,Dirty District,110.106,video game music,0
SOUJNNT12AB018425D,The Yellow Rose Of Texas (From Giants),265.82159,37.15735675,-63.93335787,Not available,-15.817,Classic Western Themes Vol. 1,102.04,orchestra,0
SOOXFEI12A8C13FE28,Tunnel Vision,294.00771,37.15735675,-63.93335787,Not available,-7.21,Finest Dearest,84.679,indie rock,2008
SOARFDK12AB01826E6,Me Falta El Aliento,226.5073,37.15735675,-63.93335787,Not available,-4.872,X Anniversarivm,170.739,flamenco,1999
SOCGOZK12A8151BD5D,Fake Tales Of San Francisco,177.94567,37.15735675,-63.93335787,"Sheffield, South Yorkshire, Engla",-4.385,Whatever People Say I Am_ That's What I'm Not,127.294,garage rock,2004
SOHFRAI12AB0183D3D,First Kiss,205.11302,35.83073,-85.97874,Tennessee,-19.834,20 Years Of Narada Piano,73.162,celtic,0
SOMYMHM12A8C134ECB,Bajo Un Palmar,176.69179,37.15735675,-63.93335787,Not available,-9.604,La Leyenda Viva!!! La Verdadera Historia,121.658,charanga,0
SOBPMZI12A8C140B04,Stormy Weather,196.04853,37.15735675,-63.93335787,"Chicago, IL",-12.182,Take Five,72.117,bossa nova,1988
SOJHJKZ12AB0182AA2,Les choses,309.002,45.51228,-73.55439,Montreal,-14.606,Bori,116.139,los angeles,0
SOWLAQT12A8C13D037,Zero M2,233.16853,51.50632,-0.12714,"London, United Kingdom",-11.357,Diary Of An Afro Warrior,139.994,dubstep,2008
SOBMYCO12AB0182D41,Un Tout Petit Pantin,132.38812,49.34463,2.40955,Neuilly-sous-Clermont (Oise),-6.527,L'AccordA(c)on du tour de France,132.586,chanson,0
SOEAXHF12AB0184E97,Maria ( From The Sound Of Music),160.70485,37.15735675,-63.93335787,Not available,-15.798,50 Broadway Showstoppers,75.768,ragtime,0
SOHFJZV12AF72A1E10,Las Cadenas(Live) (2005 re-mastering) (Live),99.57832,31.1689,-100.07715,Texas,-8.936,Unforgettable,197.352,tejano,0
SOUEFNG12A6D4F8640,In My Arms,276.68853,37.15735675,-63.93335787,"Dundee, Scotland",-5.098,Eyes Open,84.595,indie rock,2006
SOYRKAG12A8C13D7A0,Celos,220.78649,37.15735675,-63.93335787,Not available,-7.209,Solo Exitos,109.23,salsa,2004
SOSEOFA12A8C13E2BD,Kopla ja kummisetA$?,184.5024,60.99655,24.49511,HA$?meenlinna,-7.57,Keisari Irwin,184.154,german pop,1979
SOYBATV12A8C13FF5B,Esto Es Real,219.95057,37.15735675,-63.93335787,Not available,-8.441,Sentenciados - Platinum Edition,192.013,reggaeton,0
SOSGBSO12AB01876A1,The Mist,428.72118,37.15735675,-63.93335787,"Toyohashi, Japan",-20.911,Kitaro Osaka-Jo Hall Live in 1983,104.323,chill-out,1983
SOQRDOM12AB01809A9,Dawn,158.58893,37.15735675,-63.93335787,Not available,-26.312,Pride and Prejudice,91.928,soundtrack,0
SOFKGNK12AB018079D,Dear Death Part 2,186.51383,37.15735675,-63.93335787,South Carolina,-3.122,In Shallow Seas We Sail,175.911,screamo,0
SOOIHFU12AB017E465,La paix des A(c)toiles,202.94485,37.15735675,-63.93335787,Not available,-12.489,Les Affranchis,109.024,chanson,2009
SOBEDDS12A8C139DB3,Gangster Of Love,219.24526,37.15735675,-63.93335787,California - LA,-10.844,The Ultimate Pretty Boy Floyd,97.395,glam metal,0
SORWLZC12AB018D798,Pon De Floor,187.0624,37.15735675,-63.93335787,Philadelphia PA,-7.098,Pon De Floor,84.525,dancehall,2009
SOXLQOI12AC3DF996D,Rubies_ Pearls_ And Emeralds,292.04853,37.15735675,-63.93335787,Not available,-14.188,The Rodeo Eroded,167.915,chamber jazz,2002
SODCJKB12AB018C5A8,Hammer & a Stone,283.16689,37.15735675,-63.93335787,Not available,-13.852,Backbooth,140.666,post-grunge,2008
SOTGZZI12AB0186376,Sweet Disposition,232.75057,37.15735675,-63.93335787,"Melbourne, Victoria, Australia",-5.126,Nu Disco '10,128.962,alternative rock,2008
SOJXHAS12AB017F81E,Dad Apologizes,193.51465,37.15735675,-63.93335787,Not available,-25.671,Chicken Little - Himmel Und Huhn Original Soundtrack (German Version),110.464,pop rock,2005
SOQEYPY12AC3DF9E55,Rollercoasting,174.602,51.48126,-3.18067,"Cardiff, Wales",-11.943,Ahead Of The Race,99.809,power pop,1994
SOHIWJN12A6D4F41A3,Livin' Above Your Head,174.68036,40.71455,-74.00712,"New York, NY",-10.935,Come A Little Bit Closer,124.521,soft rock,2002
SOVZCEG12A8C131770,Know Your Friends,221.23057,37.15735675,-63.93335787,Not available,-10.69,Everyone Falls In Love,180.132,dancehall,1999
SOFWGSO12AC4689945,Valokeilojen vampyyri,210.49424,64.95014,26.06739,Finland,-4.27,Valokeilojen vampyyri,183.897,progressive house,0
